time,Land_cover_forests_WNV_08
2005.375,23.1640642338317
2005.45833333333,24.2311656130745
2005.54166666667,25.2452390396008
2005.625,26.6686711161776
2005.70833333333,27.958875640902
2005.79166666667,27.2317134967156
2005.875,27.1768007666078
2005.95833333333,26.2773613950462
2006.04166666667,27.311328193026
2006.125,26.7498950330023
2006.20833333333,27.2785575021575
2006.29166666667,27.5276930662665
2006.375,28.8416927311266
2006.45833333333,28.8312960257388
2006.54166666667,29.0912516690714
2006.625,30.7055342783422
2006.70833333333,29.5896181094084
2006.79166666667,27.1033907827098
2006.875,25.5366340993285
2006.95833333333,21.7111167144534
2007.04166666667,26.4149663565036
2007.125,26.0184381690583
2007.20833333333,24.2622015753447
2007.29166666667,21.8669283076804
2007.375,20.7415421527838
2007.45833333333,20.9117326289638
2007.54166666667,23.029925170697
2007.625,24.4299224713069
2007.70833333333,21.0356635167882
2007.79166666667,22.5095289923449
2007.875,23.6407610413289
2007.95833333333,23.0960016328538
2008.04166666667,23.2477688409396
2008.125,23.8284242619303
2008.20833333333,24.2990370809789
2008.29166666667,24.2344236701649
2008.375,24.3093820559156
2008.45833333333,24.3586042936597
2008.54166666667,24.3957172001741
2008.625,24.8802630002568
2008.70833333333,26.9464901828534
2008.79166666667,29.1009153598737
2008.875,29.0517997956799
2008.95833333333,26.9911787849375
2009.04166666667,29.9890023728512
2009.125,30.3300523603668
2009.20833333333,29.426193848502
2009.29166666667,29.6362094473013
2009.375,29.3224218698724
2009.45833333333,28.6757703659889
2009.54166666667,28.9884538632889
2009.625,30.0574679456683
2009.70833333333,30.9834685563952
2009.79166666667,28.1519391418053
2009.875,28.727345125666
2009.95833333333,28.9410286398573
2010.04166666667,27.1738348257091
2010.125,25.5282992987167
2010.20833333333,23.797736098026
2010.29166666667,24.2426417992127
2010.375,26.2480889242058
2010.45833333333,27.1535550335348
2010.54166666667,25.9501390852513
2010.625,25.5487909193637
2010.70833333333,26.9040738791629
2010.79166666667,28.351590135031
2010.875,29.3315782788411
2010.95833333333,28.6988831615616
2011.04166666667,29.4140275636461
2011.125,31.1750914419764
2011.20833333333,31.6492719639847
2011.29166666667,31.9412616233579
2011.375,31.9324127761959
2011.45833333333,33.5001393973036
2011.54166666667,34.9635409786853
2011.625,34.6669955362184
2011.70833333333,34.7399168620758
2011.79166666667,33.7267664155362
2011.875,33.7718487086824
2011.95833333333,35.54260619665
2012.04166666667,34.8689275312027
2012.125,32.1879447211057
2012.20833333333,32.3511619226004
2012.29166666667,32.7685188183116
2012.375,31.2692122623766
2012.45833333333,31.0319555906745
2012.54166666667,38.8144566053592
2012.625,37.4143810424552
2012.70833333333,39.4738012016321
2012.79166666667,36.2669575829573
2012.875,35.4432847701923
2012.95833333333,33.4982015037991
2013.04166666667,31.9888448857717
2013.125,32.5451394992785
2013.20833333333,33.7048320945012
2013.29166666667,32.6909296882828
2013.375,31.955754744327
2013.45833333333,31.5404493552205
2013.54166666667,31.4976956897864
2013.625,29.0418761178119
2013.70833333333,27.805925881314
2013.79166666667,30.6698244640782
2013.875,26.2949486080207
2013.95833333333,24.7791620983563
2014.04166666667,26.0263087145248
2014.125,25.4387133576824
2014.20833333333,24.5637136265121
2014.29166666667,22.4492173184041
2014.375,17.1588866778361
2014.45833333333,16.8288391235673
2014.54166666667,17.6711465752021
2014.625,17.8793094393884
2014.70833333333,21.4473413496978
2014.79166666667,20.7863221019177
2014.875,19.6116217594325
2014.95833333333,19.0055363351818
2015.04166666667,18.2984209406435
2015.125,17.0603238729365
2015.20833333333,18.0407001651211
2015.29166666667,18.328611684626
2015.375,19.2237164608268
2015.45833333333,22.8822698179543
2015.54166666667,27.6730993801372
2015.625,29.096453268581
2015.70833333333,24.6865714285714
2015.79166666667,0.2155
2015.875,0
2015.95833333333,0
2016.04166666667,0
2016.125,0
2016.20833333333,0
2016.29166666667,0
2016.375,0
2016.45833333333,0
2016.54166666667,0
2016.625,0
