time,Land_cover_shrublands_WNV_08
2008.29166666667,6.61086529006883
2008.375,6.36122408293461
2008.45833333333,6.70776359218019
2008.54166666667,6.4056797514728
2008.625,6.856940653119
2008.70833333333,6.86721248462485
2008.79166666667,6.3245999549245
2008.875,5.81121632067138
2008.95833333333,5.73557574110736
2009.04166666667,6.03875287275456
2009.125,5.48151629072682
2009.20833333333,5.55857579192644
2009.29166666667,5.61188007845335
2009.375,5.94995789440234
2009.45833333333,6.71984184774972
2009.54166666667,7.00869565217391
2009.625,7.70212734677076
2009.70833333333,9.80115702479339
2009.79166666667,9.20601381552214
2009.875,9.45939325419258
2009.95833333333,10.3322463768116
2010.04166666667,11.5173836247373
2010.125,12.5433378728639
2010.20833333333,12.6798268273026
2010.29166666667,11.5094086464061
2010.375,10.7130267256927
2010.45833333333,7.83257580539949
2010.54166666667,7.99621101719615
2010.625,5.81572802197802
2010.70833333333,3.62961365161538
2010.79166666667,3.56937602627258
2010.875,3.80458853751439
2010.95833333333,3.59962733422449
2011.04166666667,3.44532907589858
2011.125,3.36288763907994
2011.20833333333,3.32413793103448
2011.29166666667,2.93623729366359
2011.375,2.83127486594015
2011.45833333333,2.71457257601836
2011.54166666667,2.80118940297205
2011.625,1.15973903685768
2011.70833333333,1.19728352806955
2011.79166666667,1.22417658883563
2011.875,1.32719289780951
2011.95833333333,1.21199433656958
2012.04166666667,1.23454207345421
2012.125,1.2733839830614
2012.20833333333,1.24373665784305
2012.29166666667,1.28738911146087
2012.375,1.33220194052771
2012.45833333333,1.52907996492067
2012.54166666667,2.05465739402697
2012.625,3.80583746042056
2012.70833333333,6.05342799770511
2012.79166666667,7.35138888888889
2012.875,8.45899800598205
2012.95833333333,9.53666398066076
2013.04166666667,10.296803652968
2013.125,11.3296568627451
2013.20833333333,13.6527162977867
2013.29166666667,15.3309954751131
2013.375,16.2753623188406
2013.45833333333,16.7517123287671
2013.54166666667,17.2877134724858
2013.625,21.2923789173789
2013.70833333333,28.4518787079763
2013.79166666667,38.6425925925926
2013.875,37.0725574712644
2013.95833333333,36.6502463054187
2014.04166666667,38.5191570881226
2014.125,36.5702917771883
2014.20833333333,35.1281818181818
2014.29166666667,36.6183862433862
2014.375,38.9838709677419
2014.45833333333,39.5477207977208
2014.54166666667,39.8747826086957
2014.625,44.9761904761905
2014.70833333333,49.2581699346405
2014.79166666667,52.96875
2014.875,53.6333333333333
2014.95833333333,54.9375
2015.04166666667,53.0690476190476
2015.125,47.9666666666667
2015.20833333333,36.7555147058823
2015.29166666667,51.8416666666667
2015.375,55.1176470588235
2015.45833333333,37.8489010989011
2015.54166666667,26.6153846153846
2015.625,30.2777777777778
2015.70833333333,58.5
2015.79166666667,87.875
2015.875,99.6666666666667
2015.95833333333,99.75
2016.04166666667,100
2016.125,99.75
2016.20833333333,98.75
2016.29166666667,91.75
2016.375,98.5
2016.45833333333,99.5
2016.54166666667,100
2016.625,100
